%ConSeg,%Medio,Aurorizacion,Año,Cuenta,Dia,Estado,Estado_File,Fecha,Fecha_File,Fecha_Presentacion,Hora,Medio,Origen,Referencia,RFC,Sucursal,Tipo,Donadores,Monto
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,25,25,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,BADIRAGUATO/25008,20,1,5
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,8,8,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,CIUDAD DELICIAS/8009,20,1,10
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,1,1,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,JOSE MA.MORELOS Y PAVON/1007,20,1,5
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,11,11,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,CELAYA/11006,20,1,5
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,22,22,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,VILLA CORREGIDORA/22014,20,1,10
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,7,7,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,TUXTLA GUTIERREZ/7051,20,1,5
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,20,20,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,SAN JUAN GUICHICOVI/20002,20,1,5
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,7,7,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,TUXTLA GUTIERREZ/7051,20,1,5
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,24,24,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,MERCADO DE LA REPUBLICA DE SLP/24017,20,1,5
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,20,20,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,OCOTLAN DE MORELOS/20045,20,1,5
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,24,24,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,MOCTEZUMA/24018,20,1,50
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,10,10,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,BERMEJILLO/10001,20,1,6
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,26,26,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,ESQUEDA/26037,20,1,20
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,30,30,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,TEMPOAL/30090,20,1,5
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,23,23,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,FELIPE CARRILLO PUERTO/23006,20,1,5
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,28,28,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,EL BARRETAL/28022,20,1,15
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,9,9,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,COLEGIO MILITAR/9014,20,1,7
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,14,14,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,LA MANZANILLA DE LA PAZ/14147,20,1,5
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,4,4,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,ALFREDO V BONFIL/4018,20,1,5
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,11,11,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,CELAYA/11006,20,1,5
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,26,26,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,ESQUEDA/26037,20,1,20
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,25,25,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,LA REFORMA/25045,20,1,15
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,16,16,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,QUIROGA/16039,20,1,20
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,20,20,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,SAN JOSE DEL PROGRESO/20122,20,1,7
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,12,12,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,JUCHITAN/12032,20,1,5
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,30,30,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,ESPINAL/30034,20,1,205
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,26,26,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,BANAMICHI/26012,20,1,50
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,18,18,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,SANTA MARIA DEL ORO/18033,20,1,10
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,21,21,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,ZACATLAN/21055,20,1,5
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,20,20,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,ASUNCION ATOYAQUILLO/20121,20,1,10
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,9,9,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,ETIOPIA/9023,20,1,10
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,21,21,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,ZACATLAN/21055,20,1,5
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,13,13,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM,T1T612371, ,TRANSPORTE CONVENCIONAL DE HIDALGO/13018,20,1,30
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,22,22,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM,T1T622395, ,TEQUISQUIAPAN/22009,20,1,30
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,24,24,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,VILLA JUAREZ/24042,20,1,10
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,9,9,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,TLALPAN/9073,20,1,5
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,24,24,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,SOLEDAD DE GRACIANO SANCHEZ/24025,20,1,10
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,32,32,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,PANFILO NATERA/32020,20,1,20
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,22,22,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM,T1T622612, ,VILLA CORREGIDORA/22014,20,1,30
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,32,32,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM,T1T634808, ,SOMBRERETE/32024,20,1,30
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,15,15,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM,T1T615045, ,ALMOLOYA DEL RIO/15117,20,1,30
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,6,6,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM,T1C637025, ,COLIMA/6005,20,1,50
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,11,11,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM,T1C639393, ,SILAO/11050,20,1,50
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,12,12,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM,T1C639821, ,TLALIXTAQUILLA/12062,20,1,50
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,3,3,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM,T1C636074, ,LA BOCANA/3017,20,1,50
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,31,31,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM,T1C649420, ,COL. ITZIMNA DE MERIDA/31004,20,1,50
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,20,20,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM,T1C643682, ,CIUDAD MATIAS ROMERO/20009,20,1,50
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,12,12,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM,T1T651361, ,XALTIANGUIS/12003,20,1,30
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,8,8,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM,T1T606016, ,MEOQUI/8037,20,1,30
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,12,12,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM,TIC639989, ,PETATLAN/12038,20,1,50
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,28,28,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM,T1T630123, ,CIUDAD OCAMPO/28011,20,1,30
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,12,12,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM,T1T651360, ,XALTIANGUIS/12003,20,1,30
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,31,31,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM,T1C649419, ,COL. ITZIMNA DE MERIDA/31004,20,1,50
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,28,28,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,NUEVO LAREDO/28029,20,1,10
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,9,9,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,COL. AGRICOLA ORIENTAL/9015,20,1,10
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,27,27,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,CARDENAS/27002,20,1,5
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,8,8,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,OCAMPO/8041,20,1,10
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,28,28,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,MATAMOROS/28027,20,1,50
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,30,30,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,VEGA DE ALATORRE/30102,20,1,5
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,11,11,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,YURIRIA/11057,20,1,10
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,10,10,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,20 DE NOVIEMBRE DE DURANGO/10007,20,1,10
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,15,15,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,TEMASCALTEPEC/15089,20,1,6.5
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,17,17,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM,TLT618173, ,TETECALA/17022,20,1,30
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,14,14,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,AYUTLA/14014,20,1,20
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,16,16,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM,T1T616072, ,ZINAPECUARO/16062,20,1,30
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,11,11,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,COMONFORT/11017,20,1,5
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,15,15,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM,T1T613638, ,CENTRAL CAMIONERA DE TOLUCA/15006,20,1,30
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,18,18,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM,T1T618884, ,XALISCO/18021,20,1,30
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,27,27,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,CARDENAS/27002,20,1,5
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,30,30,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,VEGA DE ALATORRE/30102,20,1,10
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,21,21,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,ZACATLAN/21055,20,1,8
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,17,17,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,OFICINA RECAUDADORA YAUTEPEC/17026,20,1,5
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,16,16,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM,T1C642035, ,ZINAPECUARO/16062,20,1,50
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,10,10,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,20 DE NOVIEMBRE DE DURANGO/10007,20,1,10
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,21,21,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM, , ,ZACATLAN/21055,20,1,5
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,11,11,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM, , ,SANTA ANA PACUECO/11047,20,1,20
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,26,26,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM, , ,BANAMICHI/26012,20,1,20
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,14,14,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM, , ,TEOCUITATLAN/14084,20,1,20
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,21,21,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM, , ,HUAUCHINANGO/21020,20,1,5
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,30,30,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM, , ,VEGA DE ALATORRE/30102,20,1,5
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,16,16,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM,T1C642089, ,COTIJA/16013,20,1,50
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,16,16,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM, , ,ZINAPECUARO/16062,20,1,20
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,24,24,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM, , ,SANTO DOMINGO/24002,20,1,5
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,10,10,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM, , ,MAPIMI/10016,20,1,6
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,30,30,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM, , ,COL. ZARAGOZA DE VERACRUZ/30023,20,1,5
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,30,30,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM, , ,VEGA DE ALATORRE/30102,20,1,10
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,5,5,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM, , ,PALAU/5031,20,1,10
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,16,16,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM, , ,MARAVATIO/16027,20,1,10
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,30,30,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM, , ,GENERAL MIGUEL ALEMAN/30038,20,1,5
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,28,28,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM,T1C648009, ,PARQUE BICENTENARIO CD VICTORIA/28058,20,1,50
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,14,14,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM,TLC640418, ,MAZAMITLA/14059,20,1,50
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,8,8,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM, , ,CIUDAD JIMENEZ/8011,20,1,20
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,28,28,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM, , ,MATAMOROS/28027,20,1,50
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,12,12,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM,T1T651339, ,XALTIANGUIS/12003,20,1,30
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,8,8,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM,T1T606017, ,MEOQUI/8037,20,1,30
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,14,14,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM,T1T613111, ,AMECA/14005,20,1,30
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,31,31,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM,T1C649421, ,COL. ITZIMNA DE MERIDA/31004,20,1,50
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,31,31,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM,T1C649422, ,COL. ITZIMNA DE MERIDA/31004,20,1,50
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,30,30,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM,T1C648638, ,CHACALTIANGUIS/30029,20,1,50
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,24,24,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM,TIT624790, ,AXTLA DE TERRAZAS/24036,20,1,30
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,14,14,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM,TLT612884, ,MAZAMITLA/14059,20,1,30
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,15,15,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM,T1C641130, ,SAN FELIPE DEL PROGRESO/15039,20,1,50
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,24,24,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM, , ,VENADO/24033,20,1,20
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,7,7,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM, , ,OCOSINGO/7030,20,1,10
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,17,17,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM, , ,OFICINA RECAUDADORA YAUTEPEC/17026,20,1,5
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,30,30,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM, , ,LAS CHOAPAS/30050,20,1,5
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,14,14,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM, , ,COL. EMILIANO ZAPATA DE PUERTO VALLARTA/14027,20,1,20
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,10,10,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM, , ,20 DE NOVIEMBRE DE DURANGO/10007,20,1,20
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,15,15,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM, , ,HUIXQUILUCAN/15025,20,1,10
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,24,24,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM, , ,MATEHUALA/24016,20,1,5
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,31,31,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM, , ,MOTUL/31018,20,1,5
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,9,9,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM, , ,SAN LORENZO TEZONCO/9066,20,1,5
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,20,20,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM, , ,TLAXIACO/20096,20,1,20
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,12,12,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM, , ,CUALAC/12022,20,1,30
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,24,24,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM, , ,CHARCAS/24010,20,1,30
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,16,16,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM, , ,MARAVATIO/16027,20,1,20
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,9,9,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM,T1T606663, ,CENTRAL CAMIONERA PONIENTE/9006,20,1,30
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,13,13,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM,T1T612352, ,TRANSPORTE CONVENCIONAL DE HIDALGO/13018,20,1,30
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,31,31,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM, , ,PETO/31020,20,1,5
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,14,14,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM, , ,LA MANZANILLA DE LA PAZ/14147,20,1,5
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,23,23,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM, , ,COL PUERTO JUAREZ DE CANCUN/23013,20,1,10
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,30,30,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM, , ,ESPINAL/30034,20,1,10
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,7,7,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM, , ,TAPACHULA/7045,20,1,20
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,11,11,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM, , ,CELAYA/11006,20,1,5
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,30,30,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM, , ,JALAPA ENRIQUEZ/30045,20,1,5
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,19,19,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM, , ,ALAMEDA DE MONTERREY/19035,20,1,10
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,10,10,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM, , ,RODEO/10023,20,1,50
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,13,13,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM, , ,LICENCIAS Y PERMISOS PARA CONDUCIR/13045,20,1,10
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,27,27,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM, , ,JALPA DE MENDEZ/27015,20,1,5
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,27,27,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM, , ,HOSPITAL GENERAL ISSET/27030,20,1,10
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,19,19,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM, , ,DOCTOR ARROYO/19016,20,1,10
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,20,20,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM, , ,PINOTEPA NACIONAL/20050,20,1,5
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,11,11,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM, , ,CELAYA/11006,20,1,5
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,24,24,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM, , ,SAN MARTIN CHALCHICUAUTLA/24013,20,1,20
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,7,7,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM, , ,TUXTLA GUTIERREZ/7051,20,1,5
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,10,10,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM, , ,TOPIA/10036,20,1,150
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,1,1,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM, , ,ASIENTOS/1015,20,1,10
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,12,12,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM, , ,JUCHITAN/12032,20,1,5
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,11,11,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM, , ,ANTIGUA ESTACION DEL FERROCARRIL/11008,20,1,20
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,19,19,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM, , ,ALAMEDA DE MONTERREY/19035,20,1,10
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,11,11,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM, , ,VILLAGRAN/11056,20,1,16
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,21,21,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM, , ,SAN MARTIN TEXMELUCAN/21035,20,1,5
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,7,7,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM, , ,MAPASTEPEC/7026,20,1,10
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,28,28,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM, , ,COLONIA JESUS ELIAS PINA DE TAMPICO/28047,20,1,5
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,17,17,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM, , ,MAZATEPEC/17035,20,1,5
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,12,12,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM, , ,MALINALTEPEC/12070,20,1,5
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,30,30,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM, , ,PALACIO FEDERAL DE VERACRUZ/30066,20,1,5
D100-10:46,20/20,TELECOMM,2016,TELECOMM,D100,27,27,10/12/2016 10:46,10/12/2016, ,10:46,20,TELECOMM, , ,HOSPITAL GENERAL ISSET/27030,20,1,10
